Date,Product ID,Product Name,Quantity,Unit Price ($),Total Price ($)
"10/12/2025, 6:00:00 AM",P1047,Syp. Zinc,1,0,0
"10/12/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,2,0,0
"11/12/2025, 6:00:00 AM",P1072,Tab. Aceclofenac,60,0,0
"11/12/2025, 6:00:00 AM",P1003,Tab. Antacid,300,0,0
"11/12/2025, 6:00:00 AM",P1027,Tab. Atenolol,10,0,0
"11/12/2025, 6:00:00 AM",P1004,Tab. B/C,30,0,0
"11/12/2025, 6:00:00 AM",P1065,Tab. Barbit,10,0,0
"11/12/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,310,0,0
"11/12/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,30,0,0
"11/12/2025, 6:00:00 AM",P1013,Tab. Cotrim,160,0,0
"11/12/2025, 6:00:00 AM",P1015,Tab. Domperidon,20,0,0
"11/12/2025, 6:00:00 AM",P1029,Tab. Doxophylline,20,0,0
"11/12/2025, 6:00:00 AM",P1007,Tab. F/S,300,0,0
"11/12/2025, 6:00:00 AM",P1002,Tab. Histacin,350,0,0
"11/12/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,120,0,0
"11/12/2025, 6:00:00 AM",P1028,Tab. Montelukast,14,0,0
"11/12/2025, 6:00:00 AM",P1001,Tab. Paracetamol,300,0,0
"11/12/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"11/12/2025, 6:00:00 AM",P1070,Cap. Cephradin,12,0,0
"11/12/2025, 6:00:00 AM",P1034,Cap. Doxycycline,60,0,0
"11/12/2025, 6:00:00 AM",P1032,Cap. Indomet,20,0,0
"11/12/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,80,0,0
"11/12/2025, 6:00:00 AM",P1033,Cap. Tetracycline,60,0,0
"11/12/2025, 6:00:00 AM",P1043,Syp. Amoxicillin,1,0,0
"11/12/2025, 6:00:00 AM",P1044,Syp. Cotrim,1,0,0
"11/12/2025, 6:00:00 AM",P1041,Syp. Histacin,11,0,0
"11/12/2025, 6:00:00 AM",P1040,Syp. Paracetamol,5,0,0
"11/12/2025, 6:00:00 AM",P1042,Syp. Salbutamol,15,0,0
"11/12/2025, 6:00:00 AM",P1047,Syp. Zinc,1,0,0
"13/12/2025, 6:00:00 am",P1003,Tab. Antacid,60,0,0
"13/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,170,0,0
"13/12/2025, 6:00:00 am",P1013,Tab. Cotrim,20,0,0
"13/12/2025, 6:00:00 am",P1007,Tab. F/S,120,0,0
"13/12/2025, 6:00:00 am",P1002,Tab. Histacin,190,0,0
"13/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,160,0,0
"13/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,290,0,0
"13/12/2025, 6:00:00 am",P1070,Cap. Cephradin,12,0,0
"13/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,10,0,0
"13/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"13/12/2025, 6:00:00 am",P1041,Syp. Histacin,4,0,0
"13/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,8,0,0
"13/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,5,0,0
"14/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,50,0,0
"14/12/2025, 6:00:00 am",P1016,Tab. Amlodipine,30,0,0
"14/12/2025, 6:00:00 am",P1003,Tab. Antacid,330,0,0
"14/12/2025, 6:00:00 am",P1004,Tab. B/C,140,0,0
"14/12/2025, 6:00:00 am",P1065,Tab. Barbit,20,0,0
"14/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,490,0,0
"14/12/2025, 6:00:00 am",P1025,Tab. Ciprocin,10,0,0
"14/12/2025, 6:00:00 am",P1013,Tab. Cotrim,230,0,0
"14/12/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"14/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,10,0,0
"14/12/2025, 6:00:00 am",P1007,Tab. F/S,370,0,0
"14/12/2025, 6:00:00 am",P1002,Tab. Histacin,370,0,0
"14/12/2025, 6:00:00 am",P1017,Tab. Losartan Potassium,10,0,0
"14/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,130,0,0
"14/12/2025, 6:00:00 am",P1028,Tab. Montelukast,14,0,0
"14/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,200,0,0
"14/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"14/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,20,0,0
"14/12/2025, 6:00:00 am",P1032,Cap. Indomet,10,0,0
"14/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,100,0,0
"14/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,60,0,0
"14/12/2025, 6:00:00 am",P1043,Syp. Amoxicillin,2,0,0
"14/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"14/12/2025, 6:00:00 am",P1041,Syp. Histacin,8,0,0
"14/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,9,0,0
"14/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,11,0,0
"14/12/2025, 6:00:00 am",P1047,Syp. Zinc,2,0,0
"14/12/2025, 6:00:00 am",P1048,BBL,2,0,0
"14/12/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,3,0,0
"15/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,60,0,0
"15/12/2025, 6:00:00 am",P1003,Tab. Antacid,320,0,0
"15/12/2025, 6:00:00 am",P1004,Tab. B/C,150,0,0
"15/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,80,0,0
"15/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,155,0,0
"15/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,28,0,0
"15/12/2025, 6:00:00 am",P1013,Tab. Cotrim,310,0,0
"15/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,20,0,0
"15/12/2025, 6:00:00 am",P1007,Tab. F/S,370,0,0
"15/12/2025, 6:00:00 am",P1002,Tab. Histacin,520,0,0
"15/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,80,0,0
"15/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,240,0,0
"15/12/2025, 6:00:00 am",P1035,Cap. Amoxicillin 250mg,30,0,0
"15/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,70,0,0
"15/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,60,0,0
"15/12/2025, 6:00:00 am",P1043,Syp. Amoxicillin,1,0,0
"15/12/2025, 6:00:00 am",P1044,Syp. Cotrim,2,0,0
"15/12/2025, 6:00:00 am",P1041,Syp. Histacin,14,0,0
"15/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,21,0,0
"15/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,10,0,0
"15/12/2025, 6:00:00 am",P1047,Syp. Zinc,15,0,0
"15/12/2025, 6:00:00 am",P1048,BBL,7,0,0
"17/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,110,0,0
"17/12/2025, 6:00:00 am",P1003,Tab. Antacid,360,0,0
"17/12/2025, 6:00:00 am",P1027,Tab. Atenolol,50,0,0
"17/12/2025, 6:00:00 am",P1004,Tab. B/C,80,0,0
"17/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,20,0,0
"17/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,185,0,0
"17/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,20,0,0
"17/12/2025, 6:00:00 am",P1025,Tab. Ciprocin,20,0,0
"17/12/2025, 6:00:00 am",P1013,Tab. Cotrim,320,0,0
"17/12/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"17/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,60,0,0
"17/12/2025, 6:00:00 am",P1007,Tab. F/S,320,0,0
"17/12/2025, 6:00:00 am",P1002,Tab. Histacin,360,0,0
"17/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,60,0,0
"17/12/2025, 6:00:00 am",P1028,Tab. Montelukast,14,0,0
"17/12/2025, 6:00:00 am",P1021,Tab. Pantoprazole,10,0,0
"17/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"17/12/2025, 6:00:00 am",P1035,Cap. Amoxicillin 250mg,10,0,0
"17/12/2025, 6:00:00 am",P1070,Cap. Cephradin,18,0,0
"17/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,30,0,0
"17/12/2025, 6:00:00 am",P1032,Cap. Indomet,30,0,0
"17/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,160,0,0
"17/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,30,0,0
"17/12/2025, 6:00:00 am",P1043,Syp. Amoxicillin,2,0,0
"17/12/2025, 6:00:00 am",P1041,Syp. Histacin,8,0,0
"17/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,15,0,0
"17/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,7,0,0
"17/12/2025, 6:00:00 am",P1047,Syp. Zinc,5,0,0
"17/12/2025, 6:00:00 am",P1048,BBL,2,0,0
"17/12/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,1,0,0
"18/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,40,0,0
"18/12/2025, 6:00:00 am",P1003,Tab. Antacid,370,0,0
"18/12/2025, 6:00:00 am",P1004,Tab. B/C,90,0,0
"18/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,135,0,0
"18/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,20,0,0
"18/12/2025, 6:00:00 am",P1013,Tab. Cotrim,180,0,0
"18/12/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"18/12/2025, 6:00:00 am",P1007,Tab. F/S,280,0,0
"18/12/2025, 6:00:00 am",P1002,Tab. Histacin,240,0,0
"18/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,180,0,0
"18/12/2025, 6:00:00 am",P1028,Tab. Montelukast,14,0,0
"18/12/2025, 6:00:00 am",P1021,Tab. Pantoprazole,20,0,0
"18/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,170,0,0
"18/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"18/12/2025, 6:00:00 am",P1070,Cap. Cephradin,12,0,0
"18/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,50,0,0
"18/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,80,0,0
"18/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"18/12/2025, 6:00:00 am",P1041,Syp. Histacin,9,0,0
"18/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,4,0,0
"18/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,10,0,0
"18/12/2025, 6:00:00 am",P1047,Syp. Zinc,3,0,0
"18/12/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,2,0,0
"20/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,20,0,0
"20/12/2025, 6:00:00 am",P1016,Tab. Amlodipine,30,0,0
"20/12/2025, 6:00:00 am",P1003,Tab. Antacid,150,0,0
"20/12/2025, 6:00:00 am",P1027,Tab. Atenolol,30,0,0
"20/12/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"20/12/2025, 6:00:00 am",P1065,Tab. Barbit,10,0,0
"20/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,55,0,0
"20/12/2025, 6:00:00 am",P1013,Tab. Cotrim,80,0,0
"20/12/2025, 6:00:00 am",P1015,Tab. Domperidon,40,0,0
"20/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,10,0,0
"20/12/2025, 6:00:00 am",P1007,Tab. F/S,80,0,0
"20/12/2025, 6:00:00 am",P1002,Tab. Histacin,130,0,0
"20/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,10,0,0
"20/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,80,0,0
"20/12/2025, 6:00:00 am",P1035,Cap. Amoxicillin 250mg,10,0,0
"20/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,40,0,0
"20/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,80,0,0
"20/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,10,0,0
"20/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,1,0,0
"20/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,1,0,0
"21/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,250,0,0
"21/12/2025, 6:00:00 am",P1003,Tab. Antacid,250,0,0
"21/12/2025, 6:00:00 am",P1019,Tab. Aspirin,30,0,0
"21/12/2025, 6:00:00 am",P1004,Tab. B/C,70,0,0
"21/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,20,0,0
"21/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,180,0,0
"21/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,10,0,0
"21/12/2025, 6:00:00 am",P1025,Tab. Ciprocin,190,0,0
"21/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,50,0,0
"21/12/2025, 6:00:00 am",P1007,Tab. F/S,290,0,0
"21/12/2025, 6:00:00 am",P1002,Tab. Histacin,290,0,0
"21/12/2025, 6:00:00 am",P1069,Tab. Levofloxacin,14,0,0
"21/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,180,0,0
"21/12/2025, 6:00:00 am",P1021,Tab. Pantoprazole,70,0,0
"21/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,100,0,0
"21/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,20,0,0
"21/12/2025, 6:00:00 am",P1032,Cap. Indomet,10,0,0
"21/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,170,0,0
"21/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,100,0,0
"21/12/2025, 6:00:00 am",P1044,Syp. Cotrim,2,0,0
"21/12/2025, 6:00:00 am",P1041,Syp. Histacin,3,0,0
"21/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,5,0,0
"21/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,4,0,0
"21/12/2025, 6:00:00 am",P1048,BBL,1,0,0
"22/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,50,0,0
"22/12/2025, 6:00:00 am",P1003,Tab. Antacid,120,0,0
"22/12/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"22/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,165,0,0
"22/12/2025, 6:00:00 am",P1013,Tab. Cotrim,80,0,0
"22/12/2025, 6:00:00 am",P1007,Tab. F/S,270,0,0
"22/12/2025, 6:00:00 am",P1002,Tab. Histacin,180,0,0
"22/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,100,0,0
"22/12/2025, 6:00:00 am",P1021,Tab. Pantoprazole,20,0,0
"22/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,50,0,0
"22/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,40,0,0
"22/12/2025, 6:00:00 am",P1032,Cap. Indomet,10,0,0
"22/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,90,0,0
"22/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,40,0,0
"22/12/2025, 6:00:00 am",P1043,Syp. Amoxicillin,1,0,0
"22/12/2025, 6:00:00 am",P1041,Syp. Histacin,6,0,0
"22/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,8,0,0
"22/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,7,0,0
"22/12/2025, 6:00:00 am",P1048,BBL,5,0,0
"22/12/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,1,0,0
"23/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,60,0,0
"23/12/2025, 6:00:00 am",P1003,Tab. Antacid,230,0,0
"23/12/2025, 6:00:00 am",P1004,Tab. B/C,70,0,0
"23/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,75,0,0
"23/12/2025, 6:00:00 am",P1013,Tab. Cotrim,120,0,0
"23/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,30,0,0
"23/12/2025, 6:00:00 am",P1007,Tab. F/S,240,0,0
"23/12/2025, 6:00:00 am",P1002,Tab. Histacin,360,0,0
"23/12/2025, 6:00:00 am",P1069,Tab. Levofloxacin,14,0,0
"23/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,90,0,0
"23/12/2025, 6:00:00 am",P1028,Tab. Montelukast,24,0,0
"23/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,140,0,0
"23/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,10,0,0
"23/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,20,0,0
"23/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,60,0,0
"23/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,60,0,0
"23/12/2025, 6:00:00 am",P1043,Syp. Amoxicillin,1,0,0
"23/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"23/12/2025, 6:00:00 am",P1041,Syp. Histacin,7,0,0
"23/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,4,0,0
"23/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,6,0,0
"23/12/2025, 6:00:00 am",P1047,Syp. Zinc,1,0,0
"23/12/2025, 6:00:00 am",P1048,BBL,3,0,0
"24/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,140,0,0
"24/12/2025, 6:00:00 am",P1003,Tab. Antacid,150,0,0
"24/12/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"24/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,170,0,0
"24/12/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,10,0,0
"24/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,20,0,0
"24/12/2025, 6:00:00 am",P1015,Tab. Domperidon,20,0,0
"24/12/2025, 6:00:00 am",P1007,Tab. F/S,140,0,0
"24/12/2025, 6:00:00 am",P1002,Tab. Histacin,100,0,0
"24/12/2025, 6:00:00 am",P1017,Tab. Losartan Potassium,10,0,0
"24/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,130,0,0
"24/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,120,0,0
"24/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,10,0,0
"24/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,40,0,0
"24/12/2025, 6:00:00 am",P1041,Syp. Histacin,3,0,0
"24/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,3,0,0
"24/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,4,0,0
"27/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,50,0,0
"27/12/2025, 6:00:00 am",P1003,Tab. Antacid,70,0,0
"27/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,100,0,0
"27/12/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"27/12/2025, 6:00:00 am",P1007,Tab. F/S,60,0,0
"27/12/2025, 6:00:00 am",P1002,Tab. Histacin,100,0,0
"27/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,120,0,0
"27/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,70,0,0
"27/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"27/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,20,0,0
"27/12/2025, 6:00:00 am",P1032,Cap. Indomet,20,0,0
"27/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,60,0,0
"27/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"27/12/2025, 6:00:00 am",P1041,Syp. Histacin,2,0,0
"27/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,4,0,0
"28/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,90,0,0
"28/12/2025, 6:00:00 am",P1016,Tab. Amlodipine,10,0,0
"28/12/2025, 6:00:00 am",P1003,Tab. Antacid,350,0,0
"28/12/2025, 6:00:00 am",P1027,Tab. Atenolol,30,0,0
"28/12/2025, 6:00:00 am",P1004,Tab. B/C,40,0,0
"28/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,220,0,0
"28/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,10,0,0
"28/12/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"28/12/2025, 6:00:00 am",P1007,Tab. F/S,230,0,0
"28/12/2025, 6:00:00 am",P1002,Tab. Histacin,340,0,0
"28/12/2025, 6:00:00 am",P1017,Tab. Losartan Potassium,10,0,0
"28/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,230,0,0
"28/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,300,0,0
"28/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,20,0,0
"28/12/2025, 6:00:00 am",P1032,Cap. Indomet,130,0,0
"28/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,50,0,0
"28/12/2025, 6:00:00 am",P1041,Syp. Histacin,4,0,0
"28/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,10,0,0
"28/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,7,0,0
"29/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,10,0,0
"29/12/2025, 6:00:00 am",P1003,Tab. Antacid,170,0,0
"29/12/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"29/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,300,0,0
"29/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,20,0,0
"29/12/2025, 6:00:00 am",P1025,Tab. Ciprocin,20,0,0
"29/12/2025, 6:00:00 am",P1013,Tab. Cotrim,50,0,0
"29/12/2025, 6:00:00 am",P1029,Tab. Doxophylline,20,0,0
"29/12/2025, 6:00:00 am",P1007,Tab. F/S,380,0,0
"29/12/2025, 6:00:00 am",P1002,Tab. Histacin,450,0,0
"29/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,160,0,0
"29/12/2025, 6:00:00 am",P1028,Tab. Montelukast,7,0,0
"29/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,310,0,0
"29/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,40,0,0
"29/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,70,0,0
"29/12/2025, 6:00:00 am",P1032,Cap. Indomet,260,0,0
"29/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,10,0,0
"29/12/2025, 6:00:00 am",P1033,Cap. Tetracycline,20,0,0
"29/12/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"29/12/2025, 6:00:00 am",P1041,Syp. Histacin,2,0,0
"29/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,4,0,0
"29/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,4,0,0
"30/12/2025, 6:00:00 am",P1072,Tab. Aceclofenac,10,0,0
"30/12/2025, 6:00:00 am",P1003,Tab. Antacid,120,0,0
"30/12/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"30/12/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,80,0,0
"30/12/2025, 6:00:00 am",P1024,Tab. Cetirizine,300,0,0
"30/12/2025, 6:00:00 am",P1013,Tab. Cotrim,10,0,0
"30/12/2025, 6:00:00 am",P1007,Tab. F/S,250,0,0
"30/12/2025, 6:00:00 am",P1002,Tab. Histacin,20,0,0
"30/12/2025, 6:00:00 am",P1005,Tab. Metro 400mg,130,0,0
"30/12/2025, 6:00:00 am",P1001,Tab. Paracetamol,140,0,0
"30/12/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"30/12/2025, 6:00:00 am",P1034,Cap. Doxycycline,10,0,0
"30/12/2025, 6:00:00 am",P1032,Cap. Indomet,60,0,0
"30/12/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,10,0,0
"30/12/2025, 6:00:00 am",P1041,Syp. Histacin,3,0,0
"30/12/2025, 6:00:00 am",P1040,Syp. Paracetamol,8,0,0
"30/12/2025, 6:00:00 am",P1042,Syp. Salbutamol,7,0,0
"30/12/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,1,0,0
"01/01/2026, 6:00:00 AM",P1072,Tab. Aceclofenac,120,0,0
"01/01/2026, 6:00:00 AM",P1003,Tab. Antacid,400,0,0
"01/01/2026, 6:00:00 AM",P1004,Tab. B/C,150,0,0
"01/01/2026, 6:00:00 AM",P1006,Tab. Calcium 300mg,380,0,0
"01/01/2026, 6:00:00 AM",P1024,Tab. Cetirizine,134,0,0
"01/01/2026, 6:00:00 AM",P1025,Tab. Ciprocin,10,0,0
"01/01/2026, 6:00:00 AM",P1013,Tab. Cotrim,340,0,0
"01/01/2026, 6:00:00 AM",P1015,Tab. Domperidon,20,0,0
"01/01/2026, 6:00:00 AM",P1029,Tab. Doxophylline,10,0,0
"01/01/2026, 6:00:00 AM",P1007,Tab. F/S,310,0,0
"01/01/2026, 6:00:00 AM",P1002,Tab. Histacin,470,0,0
"01/01/2026, 6:00:00 AM",P1069,Tab. Levofloxacin,10,0,0
"01/01/2026, 6:00:00 AM",P1017,Tab. Losartan Potassium,40,0,0
"01/01/2026, 6:00:00 AM",P1005,Tab. Metro 400mg,350,0,0
"01/01/2026, 6:00:00 AM",P1028,Tab. Montelukast,14,0,0
"01/01/2026, 6:00:00 AM",P1001,Tab. Paracetamol,130,0,0
"01/01/2026, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"01/01/2026, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,10,0,0
"01/01/2026, 6:00:00 AM",P1070,Cap. Cephradin,18,0,0
"01/01/2026, 6:00:00 AM",P1034,Cap. Doxycycline,20,0,0
"01/01/2026, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,120,0,0
"01/01/2026, 6:00:00 AM",P1033,Cap. Tetracycline,100,0,0
"01/01/2026, 6:00:00 AM",P1044,Syp. Cotrim,1,0,0
"01/01/2026, 6:00:00 AM",P1041,Syp. Histacin,5,0,0
"01/01/2026, 6:00:00 AM",P1040,Syp. Paracetamol,8,0,0
"01/01/2026, 6:00:00 AM",P1042,Syp. Salbutamol,12,0,0
"01/01/2026, 6:00:00 AM",P1048,BBL,6,0,0
"01/01/2026, 6:00:00 AM",P1061,E/D. Chloramphenicol,8,0,0
"03/01/2026, 6:00:00 AM",P1072,Tab. Aceclofenac,70,0,0
"03/01/2026, 6:00:00 AM",P1003,Tab. Antacid,120,0,0
"03/01/2026, 6:00:00 AM",P1019,Tab. Aspirin,30,0,0
"03/01/2026, 6:00:00 AM",P1004,Tab. B/C,30,0,0
"03/01/2026, 6:00:00 AM",P1006,Tab. Calcium 300mg,140,0,0
"03/01/2026, 6:00:00 AM",P1064,Tab. Calcium 500mg,5,0,0
"03/01/2026, 6:00:00 AM",P1024,Tab. Cetirizine,40,0,0
"03/01/2026, 6:00:00 AM",P1013,Tab. Cotrim,60,0,0
"03/01/2026, 6:00:00 AM",P1015,Tab. Domperidon,10,0,0
"03/01/2026, 6:00:00 AM",P1029,Tab. Doxophylline,70,0,0
"03/01/2026, 6:00:00 AM",P1007,Tab. F/S,100,0,0
"03/01/2026, 6:00:00 AM",P1002,Tab. Histacin,140,0,0
"03/01/2026, 6:00:00 AM",P1069,Tab. Levofloxacin,7,0,0
"03/01/2026, 6:00:00 AM",P1028,Tab. Montelukast,7,0,0
"03/01/2026, 6:00:00 AM",P1001,Tab. Paracetamol,30,0,0
